-1805.069,9357.720
10844.119,-13499.438
23335.061,7270.433
-4125.252,-7844.055
21917.418,10883.315
4425.076,37809.971
3337.201,17249.590
-4517.601,20086.727
-1864.900,9424.540
-1882.211,9416.193
-1834.586,9276.875
-1834.584,9362.490
-1789.581,9293.242
-1802.038,9299.361
-1880.378,9308.275
-1817.249,9438.762
-1861.987,9315.762
-1738.674,9288.670
-1791.216,9291.166
-1712.025,9348.515
-1835.959,9270.126
-1786.186,9372.821
-1742.984,9355.500
-1748.046,9360.056
-1851.438,9309.878
-1817.537,9285.045
-1776.377,9338.755
-1759.711,9286.722
-1844.982,9316.237
-1773.826,9279.028
-1827.984,9387.128
-1713.877,9357.600
-1894.446,9398.614
-1897.203,9355.814
-1794.889,9294.423
-1741.417,9392.674
-1817.807,9264.356
-1825.133,9438.734
-1738.516,9340.676
-1842.457,9316.830
-1773.611,9276.539
-1787.541,9361.408
-1857.949,9360.391
-1734.769,9379.765
-1838.019,9376.004
-1737.421,9347.890
-1867.399,9380.948
-1753.584,9319.038
-1836.290,9299.891
-1806.867,9271.762
-1834.440,9329.089
-1792.069,9350.587
-1791.141,9285.202
-1748.561,9374.733
-1778.489,9447.763
-1781.005,9297.144
-1824.000,9312.554
-1716.030,9375.564
-1796.631,9372.463
-1820.286,9280.775
-1803.411,9344.446
-1784.705,9276.771
-1823.742,9266.594
-1733.969,9426.432
-1829.887,9320.121
-1825.873,9443.258
-1811.124,9295.604
-1751.871,9400.503
-1772.908,9316.227
-1798.056,9261.774
-1776.130,9358.259
-1779.160,9331.915
-1786.699,9397.503
-1809.654,9315.720
-1793.377,9272.271
-1799.983,9328.208
-1776.139,9420.718
-1877.662,9405.525
-1749.998,9357.597
-1711.585,9372.282
-1784.134,9293.139
-1747.140,9432.028
-1874.367,9391.657
-1754.480,9399.327
-1862.221,9331.080
-1829.038,9385.296
-1839.922,9334.236
-1832.462,9311.001
-1822.361,9283.862
-1760.368,9287.479
-1781.141,9388.493
-1804.898,9382.605
-1815.314,9382.709
-1734.516,9348.627
-1837.329,9284.396
-1809.973,9326.950
-1741.235,9335.027
-1796.003,9417.600
-1810.205,9425.606
-1745.508,9395.559
-1861.489,9358.160
-1843.319,9375.201
-1900.279,9331.694
-1814.563,9373.173
-1897.367,9393.649
-1795.048,9372.176
-1828.805,9293.837
-1829.693,9357.591
-1829.374,9270.379
-1843.442,9350.768
-1840.135,9277.599
-1861.798,9305.887
-1728.783,9342.394
-1834.385,9393.391
-1817.312,9417.137
-1832.058,9384.012
-1800.191,9449.453
-1892.879,9328.214
-1810.563,9379.750
-1886.834,9390.218
-1739.127,9299.557
-1842.510,9429.840
-1769.139,9411.294
-1762.928,9430.742
-1779.459,9299.611
-1790.871,9296.627
-1808.426,9295.644
-1725.556,9301.797
-1755.102,9378.281
-1877.787,9331.787
-1733.640,9300.661
-1743.138,9430.433
-1801.058,9308.894
-1765.595,9359.071
-1775.029,9438.175
-1821.588,9377.108
-1808.005,9397.366
-1882.882,9338.905
-1749.156,9321.860
-1732.086,9385.086
-1821.951,9392.255
-1771.661,9411.859
-1864.304,9299.989
-1728.736,9317.799
-1894.339,9326.120
-1754.433,9307.906
-1747.565,9370.901
-1821.224,9454.856
-1773.572,9445.965
-1792.317,9447.375
-1756.657,9296.537
-1802.671,9421.112
-1845.746,9384.410
-1853.674,9379.952
-1872.000,9415.326
-1854.105,9334.051
-1736.152,9293.331
-1737.573,9334.534
-1783.917,9298.161
-1711.380,9357.178
-1729.052,9293.759
-1751.629,9326.537
-1844.816,9354.934
-1773.488,9398.578
-1750.534,9354.164
-1750.974,9302.481
-1816.852,9365.097
-1832.653,9349.736
-1762.371,9297.916
-1729.377,9308.320
-1866.278,9425.682
-1813.776,9368.619
-1771.170,9310.537
-1781.947,9382.429
-1810.211,9348.725
-1831.302,9263.887
-1819.872,9312.693
-1752.296,9327.376
-1711.871,9359.820
-1832.568,9308.303
-1809.965,9400.390
-1777.105,9379.526
-1739.488,9427.703
-1809.595,9290.255
-1830.154,9416.197
-1784.177,9347.953
-1758.556,9401.734
-1839.899,9441.251
-1812.781,9308.777
-1844.154,9276.690
-1799.179,9415.193
-1755.417,9367.626
-1749.609,9427.718
-1755.981,9279.923
-1807.032,9277.587
-1861.094,9420.075
-1867.153,9370.268
-1764.867,9372.466
-1782.480,9314.863
-1882.332,9371.938
-1749.486,9371.052
-1836.929,9282.394
-1805.824,9273.754
-1792.455,9432.592
-1789.422,9317.491
-1752.418,9309.076
-1734.841,9303.218
-1737.021,9398.007
-1750.878,9310.685
-1782.309,9337.513
-1736.007,9392.482
-1815.838,9414.805
-1888.693,9368.159
-1815.354,9336.318
-1772.779,9313.350
-1786.685,9405.312
-1730.983,9399.551
-1772.801,9376.789
-1798.917,9279.334
-1718.274,9406.267
-1818.998,9454.201
-1837.998,9313.307
-1771.126,9338.573
-1857.942,9307.729
-1804.302,9454.758
-1801.248,9316.766
-1799.323,9423.371
-1869.174,9352.612
-1866.266,9340.979
-1887.117,9306.369
-1771.893,9429.089
-1797.862,9401.280
-1806.132,9284.967
-1744.642,9403.973
-1781.104,9263.960
-1824.371,9395.925
-1897.968,9333.737
-1853.754,9325.418
-1764.250,9415.298
-1876.758,9311.875
-1808.213,9436.084
-1733.934,9393.689
-1856.860,9300.059
-1799.338,9334.406
-1708.594,9347.555
-1871.920,9402.376
-1888.347,9356.157
-1806.566,9367.229
-1831.311,9304.735
-1778.341,9428.814
-1793.774,9362.755
-1841.042,9331.504
-1842.484,9436.314
-1831.614,9376.321
-1855.891,9390.568
-1884.842,9350.725
-1836.171,9376.844
-1828.199,9437.006
-1886.303,9330.054
-1804.743,9456.639
-1848.953,9371.744
-1719.294,9389.194
-1824.595,9304.767
-1849.330,9299.905
-1756.422,9270.444
-1716.903,9379.516
-1806.030,9313.928
-1736.073,9321.017
-1813.419,9421.275
-1799.259,9260.106
-1838.721,9302.026
-1804.991,9396.783
-1874.476,9324.063
-1814.905,9262.594
-1842.175,9412.301
-1772.932,9310.513
-1785.175,9360.906
-1798.509,9407.499
-1819.279,9389.738
-1848.990,9446.704
-1858.379,9336.638
-1872.013,9414.493
-1812.917,9339.291
-1822.225,9278.885
-1755.449,9424.631
-1775.895,9402.375
-1856.115,9309.577
-1711.846,9354.683
-1897.492,9382.587
-1869.220,9340.764
-1779.585,9425.485
-1736.295,9381.388
-1860.518,9317.294
-1876.133,9295.934
-1861.979,9420.755
-1781.471,9324.301
-1868.434,9434.742
-1749.561,9294.134
-1831.696,9453.103
-1849.532,9369.130
-1898.224,9383.178
-1859.753,9415.290
-1847.269,9387.713
-1822.524,9340.618
-1780.739,9402.828
-1715.452,9384.662
-1776.596,9299.605
-1738.573,9302.344
-1763.988,9289.874
-1750.855,9375.234
-1834.934,9389.078
-1719.363,9348.231
-1861.648,9431.550
-1735.547,9301.195
-1797.840,9377.134
-1804.111,9356.636
-1761.517,9332.421
-1778.337,9432.765
-1896.746,9376.641
-1722.286,9408.959
-1861.610,9399.413
-1888.702,9349.659
-1815.919,9383.057
-1884.137,9364.314
-1813.919,9341.802
-1738.952,9376.414
-1788.370,9421.176
-1860.830,9409.927
-1773.912,9358.461
-1730.412,9298.446
-1822.988,9329.142
-1872.298,9420.511
-1858.940,9384.929
-1878.380,9399.582
-1850.736,9274.478
-1782.576,9394.257
-1756.658,9388.359
-1854.480,9387.602
-1724.746,9364.135
-1722.396,9311.815
-1837.220,9301.066
-1799.818,9289.115
-1829.058,9385.450
-1841.400,9369.990
-1881.659,9398.798
-1725.200,9358.936
-1847.817,9282.213
-1720.595,9371.159
-1835.321,9392.051
-1770.668,9360.991
-1817.121,9446.422
-1846.734,9351.454
-1830.316,9429.559
-1791.689,9313.068
-1757.423,9425.103
-1845.433,9270.654
-1876.968,9309.044
-1719.401,9358.073
-1877.432,9290.065
-1725.787,9377.637
-1830.558,9301.473
-1845.104,9348.329
-1716.280,9397.962
-1811.804,9287.756
-1839.726,9302.745
-1786.785,9347.035
-1741.598,9331.160
-1868.678,9404.459
-1763.164,9364.643
-1760.627,9412.211
-1725.196,9303.778
-1816.645,9302.074
-1743.626,9329.422
-1776.102,9312.029
-1753.107,9373.102
-1755.773,9392.207
-1783.337,9412.124
-1790.236,9353.011
-1859.685,9283.116
-1808.099,9345.963
-1840.812,9433.310
-1736.164,9323.020
-1833.025,9401.773
-1803.318,9329.953
-1895.186,9399.086
-1806.292,9270.832
-1833.491,9452.848
-1758.248,9302.583
-1836.397,9270.756
-1844.090,9324.563
-1846.191,9343.201
-1800.518,9264.848
-1775.218,9377.198
-1845.778,9415.055
-1856.284,9346.552
-1765.801,9329.769
-1824.733,9358.246
-1794.097,9412.167
-1858.425,9313.679
-1756.181,9277.695
-1799.664,9351.913
-1817.552,9366.498
-1848.039,9408.191
-1796.962,9278.976
-1820.079,9412.609
-1748.957,9341.646
-1771.353,9397.520
-1710.710,9345.428
-1743.809,9281.532
-1771.188,9378.676
-1730.953,9372.628
-1879.971,9414.708
-1858.099,9320.014
-1737.304,9404.595
-1855.005,9364.620
-1817.758,9281.833
-1742.008,9342.098
-1757.586,9340.745
-1869.516,9403.554
-1866.749,9288.063
-1851.586,9418.261
-1732.491,9394.981
-1812.057,9306.026
-1896.793,9321.269
-1783.604,9314.421
-1874.778,9418.910
-1851.826,9298.570
-1831.899,9361.724
-1753.943,9359.058
-1856.103,9375.350
-1751.280,9292.382
-1782.168,9393.724
-1893.452,9375.806
-1899.685,9365.595
-1744.634,9332.513
-1831.374,9349.863
-1774.269,9356.762
-1832.434,9333.284
-1827.750,9419.987
-1805.485,9298.271
-1755.990,9405.251
-1809.066,9269.465
-1853.542,9406.123
-1753.781,9341.868
-1793.031,9287.017
-1807.343,9433.209
-1732.183,9375.420
-1825.031,9309.289
-1834.275,9449.169
-1764.984,9340.333
-1741.577,9420.094
-1784.029,9382.020
-1885.012,9306.304
-1717.623,9354.837
-1805.379,9363.350
-1819.632,9259.492
-1759.708,9414.684
-1754.687,9327.609
-1893.894,9382.053
-1837.432,9372.770
-1814.800,9304.042
-1762.158,9342.320
-1859.045,9301.355
-1850.278,9325.346
-1892.671,9326.600
-1858.544,9333.291
-1788.786,9396.816
-1857.514,9424.673
-1731.400,9346.027
-1885.786,9332.545
-1820.188,9305.893
-1794.975,9308.543
-1884.083,9409.004
-1885.389,9359.368
-1777.745,9344.106
-1764.528,9316.199
-1795.565,9308.431
-1840.926,9438.143
-1860.563,9382.959
-1866.509,9435.333
-1821.125,9288.361
-1766.153,9373.857
-1784.056,9453.636
-1773.748,9380.437
-1787.553,9303.962
-1762.134,9425.928
-1821.726,9346.795
-1759.936,9273.563
-1817.950,9352.956
-1830.141,9352.410
-1820.391,9339.214
-1766.537,9310.140
-1792.946,9404.953
-1716.863,9315.137
-1770.291,9428.480
-1773.108,9282.489
-1797.105,9357.428
-1827.974,9424.286
-1881.117,9359.482
-1745.024,9380.574
-1716.318,9347.020
-1742.885,9285.988
-1793.805,9340.829
-1825.004,9451.479
-1790.362,9336.457
-1725.858,9340.719
-1757.632,9440.134
-1844.706,9393.978
-1749.303,9340.186
-1807.662,9294.202
-1810.650,9453.706
-1851.444,9372.744
-1754.937,9439.824
-1817.394,9351.884
-1755.173,9324.707
-1877.919,9380.342
-1782.004,9447.185
-1800.298,9280.294
-1826.980,9291.414
-1870.245,9310.177
-1801.730,9415.227
-1880.229,9411.620
-1772.942,9336.786
-1757.176,9373.243
-1837.651,9264.622
-1773.930,9352.604
-1805.599,9309.121
-1707.221,9343.650
-1853.002,9362.257
-1834.480,9412.449
-1871.887,9300.527
-1835.420,9352.701
-1839.165,9363.708
-1863.020,9303.418
-1824.747,9338.179
-1753.942,9294.075
-1726.353,9361.521
-1747.784,9364.153
-1796.068,9275.427
-1838.887,9373.682
-1766.305,9335.200
-1844.232,9391.899
-1796.405,9452.252
-1880.821,9331.369
-1811.976,9337.087
-1792.208,9269.295
-1779.665,9284.173
-1808.892,9400.540
-1830.993,9345.899
-1768.913,9332.761
-1825.833,9350.257
-1821.414,9275.943
-1748.435,9390.026
-1719.905,9338.554
-1902.120,9368.884
-1836.144,9437.197
-1795.401,9261.190
-1791.244,9370.356
-1748.883,9291.856
-1798.333,9448.582
-1790.633,9440.707
-1789.455,9372.778
-1871.011,9283.378
-1819.555,9353.618
-1761.115,9402.548
-1720.767,9327.748
-1860.348,9432.457
-1760.767,9426.099
-1801.084,9283.339
-1801.374,9450.627
-1713.163,9375.134
-1777.486,9343.090
-1807.334,9277.161
-1746.781,9417.005
-1903.342,9364.254
-1712.928,9396.561
-1839.890,9356.466
-1871.817,9316.706
-1732.807,9300.983
-1796.124,9411.784
-1755.598,9319.260
-1746.244,9295.105
-1744.034,9409.298
-1860.313,9414.419
-1759.055,9414.168
-1786.381,9344.464
-1759.173,9281.582
-1788.081,9279.360
-1768.855,9285.837
-1843.118,9433.787
-1738.088,9430.274
-1885.510,9325.983
-1752.331,9341.523
-1765.385,9331.094
-1720.953,9325.050
-1747.846,9351.259
-1827.470,9437.972
-1732.123,9424.209
-1851.493,9351.535
-1828.361,9391.518
-1845.168,9308.544
-1760.353,9318.404
-1713.906,9343.596
-1868.598,9409.710
-1784.718,9373.725
-1787.722,9356.766
-1881.983,9317.708
-1748.037,9403.648
-1768.698,9328.147
-1744.315,9333.559
-1785.979,9387.847
-1854.317,9350.281
-1840.017,9349.079
-1751.858,9313.498
-1841.637,9290.966
-1836.928,9285.226
-1840.152,9433.808
-1851.444,9411.817
-1778.078,9333.356
-1852.514,9281.268
-1766.052,9304.956
-1783.941,9445.385
-1833.486,9421.228
-1813.423,9322.912
-1761.458,9362.609
-1818.824,9370.865
-1856.415,9433.764
-1846.121,9375.989
-1833.953,9428.743
-1756.420,9434.122
-1789.464,9441.522
-1762.407,9378.462
-1900.832,9350.047
-1774.666,9271.944
-1754.606,9378.498
-1754.012,9403.127
-1830.233,9372.750
-1884.556,9369.122
-1878.401,9417.656
-1831.417,9437.916
-1840.915,9304.288
-1756.857,9387.564
-1896.882,9323.443
-1892.953,9348.014
-1769.277,9271.043
-1893.700,9336.808
-1837.787,9289.449
-1844.747,9351.065
-1788.338,9339.454
-1900.046,9355.895
-1815.053,9297.007
-1893.974,9379.669
-1852.587,9389.672
-1866.933,9378.428
-1885.255,9370.350
-1781.144,9347.744
-1819.931,9274.273
-1735.212,9341.198
-1796.397,9328.295
-1870.665,9321.388
-1860.724,9386.503
-1713.707,9355.912
-1823.658,9369.533
-1719.799,9313.463
-1866.217,9364.691
-1864.188,9298.519
-1786.169,9312.716
-1902.593,9335.753
-1785.392,9381.834
-1881.691,9416.216
-1740.646,9405.451
-1856.133,9425.093
-1724.633,9321.190
-1730.122,9388.881
-1827.569,9279.162
-1757.059,9362.507
-1862.793,9312.743
-1800.858,9379.463
-1889.850,9328.983
-1713.207,9358.843
-1764.273,9390.428
-1747.573,9289.440
-1760.504,9358.962
-1778.719,9324.329
-1857.063,9408.030
-1721.051,9340.379
-1833.542,9402.999
-1883.467,9300.054
-1763.338,9352.136
-1848.532,9386.543
-1795.709,9321.729
-1777.810,9327.299
-1804.048,9450.934
-1831.410,9336.696
-1744.929,9298.682
-1744.703,9349.562
-1728.038,9404.768
-1865.947,9378.244
-1852.958,9388.947
-1879.697,9402.674
-1759.888,9291.699
-1786.883,9393.799
-1847.653,9439.032
-1779.401,9424.844
-1854.402,9406.331
-1777.056,9418.728
-1787.302,9279.702
-1810.143,9362.579
-1823.485,9282.961
-1754.699,9302.512
-1880.428,9299.819
-1742.238,9323.373
-1864.507,9350.112
-1901.930,9376.705
-1853.664,9398.706
-1782.254,9286.045
-1788.768,9334.327
-1874.875,9391.443
-1778.184,9376.740
-1897.165,9346.527
