38528.902,2105.087
633.973,974.351
2248.348,16745.985
21582.653,-18495.910
8411.770,20654.621
8470.472,20736.548
4958.033,-29266.799
38406.296,2108.096
-26646.107,32633.034
4957.477,-29297.696
2263.316,16739.615
610.358,996.379
-26696.042,32576.161
8404.931,20603.566
2196.270,16723.458
2328.252,16665.962
697.925,1043.876
-26599.946,32664.350
2229.240,16681.196
2340.190,16737.226
38533.257,2204.689
-26540.101,32661.407
777.243,1042.344
21646.580,-18555.936
38517.394,2073.932
38423.203,2083.584
2250.299,16799.952
21627.956,-18568.590
21701.707,-18458.314
-26660.491,32651.531
-35943.378,-20037.289
-35988.447,-20067.756
-26650.494,32589.480
38427.430,2150.377
8501.878,20693.438
7598.772,26070.363
5013.306,-29238.325
-35869.194,-19957.156
8389.589,20606.706
4995.101,-29253.633
2235.427,16769.176
-35965.757,-20107.387
2229.786,16753.181
680.510,969.370
5070.901,-29306.564
658.761,1105.755
5056.142,-29284.828
2364.104,16740.030
2292.430,16819.060
5044.781,-29283.095
-3155.561,32675.623
4974.882,-29370.729
7553.857,26059.447
632.103,973.088
21683.559,-18503.247
8467.888,20572.794
-35836.477,-19990.401
21570.591,-18500.790
2241.525,16713.266
38400.061,2174.057
-35867.556,-20016.918
7513.996,26208.880
-3085.473,32613.134
2311.565,16791.085
2251.474,16671.397
7580.344,26126.190
-35883.948,-20091.696
2258.050,16756.410
-35887.674,-20125.161
-35940.319,-19970.199
38466.060,2178.698
4984.056,-29238.426
727.247,957.565
7503.041,26197.348
21663.720,-18512.125
38500.881,2148.538
-26593.751,32569.573
-26693.534,32644.721
7554.685,26097.457
-26684.123,32679.016
2235.183,16770.238
7488.926,26219.219
2346.609,16717.158
7574.042,26049.240
21726.212,-18472.280
21611.122,-18506.529
8466.642,20734.982
652.713,1047.367
38380.326,2133.729
8465.424,20599.847
21721.268,-18446.813
38495.012,2255.828
2297.880,16802.433
-35886.494,-20097.785
8511.577,20562.729
21755.251,-18498.153
38430.398,2091.346
4968.056,-29239.113
-26642.737,32610.489
5016.077,-29232.549
2280.833,16728.751
21737.847,-18568.066
-35913.200,-19982.815
-35933.902,-20080.150
-35930.943,-20038.424
38500.285,2186.454
7541.703,26041.804
-26615.943,32697.449
21653.790,-18451.282
8530.869,20607.872
704.157,1121.521
2304.015,16653.707
5085.197,-29381.845
7599.035,26160.727
4977.141,-29392.300
2338.810,16726.812
5056.043,-29392.565
-26668.336,32602.880
7585.578,26147.068
-35939.766,-20098.860
-26574.373,32546.215
2305.521,16775.868
-26605.189,32669.068
-3228.809,32676.231
8421.977,20557.756
38466.365,2120.280
617.606,993.503
21629.306,-18584.783
-3187.474,32603.411
21643.809,-18460.803
7487.659,26205.798
8539.225,20686.517
-26643.426,32692.341
8413.726,20586.521
-3181.618,32591.868
38487.596,2182.853
-3201.626,32559.451
-35951.139,-20115.363
-26636.978,32539.287
38454.656,2114.688
21614.539,-18573.276
-35884.966,-19986.286
2312.777,16791.535
2290.193,16826.350
-3175.069,32731.299
7529.954,26137.909
38408.512,2094.769
696.063,965.287
2228.882,16805.072
-3224.453,32671.856
-3084.476,32643.485
-26664.214,32630.506
-35965.231,-20116.670
700.825,1093.793
5003.486,-29373.232
-3147.905,32615.279
21665.283,-18509.127
38391.316,2122.678
8507.660,20593.010
4987.959,-29319.696
7505.021,26127.430
-35956.402,-19987.388
38509.885,2166.268
4987.260,-29326.144
7511.823,26181.310
-26623.812,32714.406
5024.593,-29298.415
-35945.608,-20124.237
4930.859,-29383.970
21636.729,-18589.241
-3099.742,32626.970
2355.741,16760.350
663.190,966.339
2358.852,16678.019
-35984.709,-20039.092
2329.148,16750.902
2299.659,16727.282
2241.813,16784.155
-3179.474,32670.478
21617.421,-18513.254
-35861.372,-19964.763
38529.523,2233.609
-26637.625,32535.058
21644.534,-18557.561
748.907,1073.183
38421.273,2103.764
5088.475,-29318.688
7573.651,26167.620
8462.016,20606.015
-35915.689,-20037.378
21746.460,-18487.309
4930.112,-29392.527
-26567.273,32700.011
8492.377,20701.869
38546.351,2122.520
21609.541,-18452.700
667.283,984.039
-26642.489,32570.552
38549.846,2187.691
4979.622,-29382.957
773.078,996.610
-35952.049,-20055.079
4937.351,-29274.823
38472.059,2136.577
788.584,1053.085
-35941.127,-20091.575
-26662.187,32531.814
687.334,941.055
7456.102,26117.418
-3147.552,32624.079
8414.508,20601.873
8421.393,20714.177
4935.300,-29305.425
695.912,1097.828
-35815.551,-20025.292
38545.322,2213.976
21687.759,-18443.650
5025.380,-29238.357
762.205,951.217
4958.713,-29308.819
